ID,Soil,Plant,Tray,Date,Week,Presence,Leaves,Flowering,Adj.Week,root.length,root.dry,shoot.height,plant.height,shoot.wet,shoot.root,shoot.dry,plant.moist,pm.percent,sample,site,location,wt,grp1,grp2,grp3,grp4,grp5,plant.biomass
.,.,.,,,.,,,,,,,,,,,,,,f-ns-tri-mcl-10,MCL,field,0.3,tri.nonserp,f.nonserp,f.tri,f.tri.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-tri-mcl-1,MCL,field,0.23,tri.nonserp,f.nonserp,f.tri,f.tri.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-mcl-9,MCL,field,0.22,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-mcl-8,MCL,field,0.15,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-mcl-7,MCL,field,0.02,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-mcl-6,MCL,field,0.29,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-mcl-5,MCL,field,0.15,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-mcl-4,MCL,field,0.1,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-mcl-3,MCL,field,0.23,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-mcl-2,MCL,field,0.23,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-mcl-10,MCL,field,0.05,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-mcl-1,MCL,field,0.2,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-hop-9,HOP,field,0.13,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-hop-8,HOP,field,0.16,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-hop-7,HOP,field,0.26,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-hop-6,HOP,field,0.12,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-hop-5,HOP,field,0.35,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-hop-4,HOP,field,0.18,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-hop-3,HOP,field,0.53,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-hop-2,HOP,field,0.2,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-hop-10,HOP,field,0.39,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-pla-hop-1,HOP,field,0.34,pla.nonserp,f.nonserp,f.pla,f.pla.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-mcl-2,MCL,field,0.32,bulk.nonserp,f.nonserp,f.bulk,f.bulk.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-mcl-1,MCL,field,0.33,bulk.nonserp,f.nonserp,f.bulk,f.bulk.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-hop-2,HOP,field,0.53,bulk.nonserp,f.nonserp,f.bulk,f.bulk.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-hop-1,HOP,field,0.26,bulk.nonserp,f.nonserp,f.bulk,f.bulk.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-gil-mcl-9,MCL,field,0.47,gil.nonserp,f.nonserp,f.gil,f.gil.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-gil-mcl-8,MCL,field,0.3,gil.nonserp,f.nonserp,f.gil,f.gil.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-gil-mcl-7,MCL,field,0.28,gil.nonserp,f.nonserp,f.gil,f.gil.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-gil-mcl-6,MCL,field,0.29,gil.nonserp,f.nonserp,f.gil,f.gil.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-gil-mcl-5,MCL,field,0.3,gil.nonserp,f.nonserp,f.gil,f.gil.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-gil-mcl-4,MCL,field,0.99,gil.nonserp,f.nonserp,f.gil,f.gil.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-gil-mcl-3,MCL,field,0.27,gil.nonserp,f.nonserp,f.gil,f.gil.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-gil-mcl-2,MCL,field,0.45,gil.nonserp,f.nonserp,f.gil,f.gil.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-gil-mcl-10,MCL,field,0.3,gil.nonserp,f.nonserp,f.gil,f.gil.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-gil-mcl-1,MCL,field,0.58,gil.nonserp,f.nonserp,f.gil,f.gil.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-col-mcl-9,MCL,field,0.14,col.nonserp,f.nonserp,f.col,f.col.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-col-mcl-8,MCL,field,0.18,col.nonserp,f.nonserp,f.col,f.col.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-col-mcl-7,MCL,field,0.34,col.nonserp,f.nonserp,f.col,f.col.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-col-mcl-6,MCL,field,0.13,col.nonserp,f.nonserp,f.col,f.col.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-col-mcl-5,MCL,field,0.39,col.nonserp,f.nonserp,f.col,f.col.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-col-mcl-4,MCL,field,0.17,col.nonserp,f.nonserp,f.col,f.col.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-col-mcl-3,MCL,field,0.54,col.nonserp,f.nonserp,f.col,f.col.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-col-mcl-2,MCL,field,0.24,col.nonserp,f.nonserp,f.col,f.col.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-col-mcl-10,MCL,field,0.24,col.nonserp,f.nonserp,f.col,f.col.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-ns-col-mcl-1,MCL,field,0.23,col.nonserp,f.nonserp,f.col,f.col.nonserp,sample,.
.,.,.,,,.,,,,,,,,,,,,,,f-control-2,.,field,0.38,.,.,.,.,.,.
.,.,.,,,.,,,,,,,,,,,,,,f-control-1,.,field,0.4,.,.,.,.,.,.
1,Serpentine,Gilia,1,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
1,Serpentine,Gilia,1,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
1,Serpentine,Gilia,1,9/25/16,3,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
1,Serpentine,Gilia,1,10/2/16,4,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
1,Serpentine,Gilia,1,10/9/16,5,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
1,Serpentine,Gilia,1,10/17/16,6,1,6,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
1,Serpentine,Gilia,1,10/24/16,7,1,9,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
1,Serpentine,Gilia,1,10/31/16,8,1,12,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
1,Serpentine,Gilia,1,11/7/16,9,1,12,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
1,Serpentine,Gilia,1,11/14/16,10,1,15,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
1,Serpentine,Gilia,1,11/21/16,11,1,18,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
1,Serpentine,Gilia,1,11/21/16,12,1,18,.,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
1,Serpentine,Gilia,1,11/28/16,13,1,18,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
1,Serpentine,Gilia,1,12/5/16,14,1,14,0,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
1,Serpentine,Gilia,1,12/12/16,15,1,15,0,11,14.9,0.62,8,22.9,1.1,0.53691275,0.09,1.01,91.8181818,.,.,.,.,.,.,.,.,.,0.71
2,Serpentine,Gilia,1,11/21/16,11,1,8,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
2,Serpentine,Gilia,1,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
2,Serpentine,Gilia,1,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
2,Serpentine,Gilia,1,9/25/16,3,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
2,Serpentine,Gilia,1,10/2/16,4,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
2,Serpentine,Gilia,1,10/9/16,5,1,4,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
2,Serpentine,Gilia,1,10/17/16,6,1,6,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
2,Serpentine,Gilia,1,10/24/16,7,1,4,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
2,Serpentine,Gilia,1,10/31/16,8,1,2,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
2,Serpentine,Gilia,1,11/7/16,9,1,5,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
2,Serpentine,Gilia,1,11/14/16,10,1,7,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
2,Serpentine,Gilia,1,11/21/16,12,1,9,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
2,Serpentine,Gilia,1,11/28/16,13,1,9,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
2,Serpentine,Gilia,1,12/12/16,15,1,12,0,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
3,Serpentine,Gilia,1,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
3,Serpentine,Gilia,1,9/18/16,2,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
3,Serpentine,Gilia,1,9/25/16,3,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
3,Serpentine,Gilia,1,10/2/16,4,1,2,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
3,Serpentine,Gilia,1,10/9/16,5,1,4,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
3,Serpentine,Gilia,1,10/17/16,6,1,7,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
3,Serpentine,Gilia,1,10/24/16,7,1,9,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
3,Serpentine,Gilia,1,10/31/16,8,1,13,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
3,Serpentine,Gilia,1,11/7/16,9,1,14,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
3,Serpentine,Gilia,1,11/14/16,10,1,17,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
3,Serpentine,Gilia,1,11/21/16,11,1,20,0,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
3,Serpentine,Gilia,1,11/21/16,12,1,21,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
3,Serpentine,Gilia,1,11/28/16,13,1,21,.,11,13,0.31,8,21,1.26,0.61538462,0.15,1.11,88.0952381,.,.,.,.,.,.,.,.,.,0.46
3,Serpentine,Gilia,1,12/5/16,14,1,17,0,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
3,Serpentine,Gilia,1,12/12/16,15,0,.,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
4,Serpentine,Gilia,2,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
4,Serpentine,Gilia,2,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
4,Serpentine,Gilia,2,9/25/16,3,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
4,Serpentine,Gilia,2,10/2/16,4,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
4,Serpentine,Gilia,2,10/9/16,5,1,2,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
4,Serpentine,Gilia,2,10/17/16,6,0,.,.,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
4,Serpentine,Gilia,2,10/24/16,7,1,2,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
4,Serpentine,Gilia,2,10/31/16,8,1,4,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
4,Serpentine,Gilia,2,11/7/16,9,1,6,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
4,Serpentine,Gilia,2,11/14/16,10,1,8,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
4,Serpentine,Gilia,2,11/21/16,11,1,6,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
4,Serpentine,Gilia,2,11/21/16,12,1,11,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
4,Serpentine,Gilia,2,11/28/16,13,1,11,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
4,Serpentine,Gilia,2,12/5/16,14,1,15,0,11,11.5,0.17,8,19.5,0.58,0.69565217,0.1,0.48,82.7586207,.,.,.,.,.,.,.,.,.,0.27
4,Serpentine,Gilia,2,12/12/16,15,1,16,0,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
5,Serpentine,Gilia,2,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
5,Serpentine,Gilia,2,9/18/16,2,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
5,Serpentine,Gilia,2,9/25/16,3,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
5,Serpentine,Gilia,2,10/2/16,4,1,2,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
5,Serpentine,Gilia,2,10/9/16,5,1,2,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
5,Serpentine,Gilia,2,10/17/16,6,1,8,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
5,Serpentine,Gilia,2,10/24/16,7,1,10,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
5,Serpentine,Gilia,2,10/31/16,8,1,14,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
5,Serpentine,Gilia,2,11/7/16,9,1,12,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
5,Serpentine,Gilia,2,11/14/16,10,1,16,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
5,Serpentine,Gilia,2,11/21/16,11,1,8,0,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
5,Serpentine,Gilia,2,11/21/16,12,1,18,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
5,Serpentine,Gilia,2,11/28/16,13,1,18,.,11,14.5,0.89,10,24.5,1.91,0.68965517,0.26,1.65,86.3874346,.,.,.,.,.,.,.,.,.,1.15
5,Serpentine,Gilia,2,12/5/16,14,1,16,0,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
5,Serpentine,Gilia,2,12/12/16,15,0,,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
6,Serpentine,Gilia,2,11/21/16,11,1,6,0,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
6,Serpentine,Gilia,2,9/9/16,1,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
6,Serpentine,Gilia,2,9/18/16,2,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
6,Serpentine,Gilia,2,9/25/16,3,1,4,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
6,Serpentine,Gilia,2,10/2/16,4,1,6,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
6,Serpentine,Gilia,2,10/9/16,5,1,8,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
6,Serpentine,Gilia,2,10/17/16,6,1,10,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
6,Serpentine,Gilia,2,10/24/16,7,1,16,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
6,Serpentine,Gilia,2,10/31/16,8,1,18,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
6,Serpentine,Gilia,2,11/7/16,9,1,17,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
6,Serpentine,Gilia,2,11/14/16,10,1,16,0,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
6,Serpentine,Gilia,2,11/28/16,13,1,17,.,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
6,Serpentine,Gilia,2,12/5/16,14,0,.,0,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
6,Serpentine,Gilia,2,12/12/16,15,0,,.,14,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
7,Serpentine,Gilia,3,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
7,Serpentine,Gilia,3,9/18/16,2,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
7,Serpentine,Gilia,3,9/25/16,3,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
7,Serpentine,Gilia,3,10/2/16,4,1,2,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
7,Serpentine,Gilia,3,10/9/16,5,1,2,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
7,Serpentine,Gilia,3,10/17/16,6,1,6,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
7,Serpentine,Gilia,3,10/24/16,7,1,10,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
7,Serpentine,Gilia,3,10/31/16,8,1,13,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
7,Serpentine,Gilia,3,11/7/16,9,1,17,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
7,Serpentine,Gilia,3,11/14/16,10,1,21,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
7,Serpentine,Gilia,3,11/21/16,11,0,.,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
7,Serpentine,Gilia,3,11/21/16,12,1,20,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
7,Serpentine,Gilia,3,11/28/16,13,1,20,.,11,15.5,.,12.5,28,2.11,0.80645161,0.25,1.86,88.1516588,.,.,.,.,.,.,.,.,.,.
7,Serpentine,Gilia,3,12/5/16,14,1,23,0,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
7,Serpentine,Gilia,3,12/12/16,15,0,,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
8,Serpentine,Gilia,3,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
8,Serpentine,Gilia,3,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
8,Serpentine,Gilia,3,9/25/16,3,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
8,Serpentine,Gilia,3,10/2/16,4,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
8,Serpentine,Gilia,3,10/9/16,5,1,2,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
8,Serpentine,Gilia,3,10/17/16,6,1,2,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
8,Serpentine,Gilia,3,10/24/16,7,1,5,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
8,Serpentine,Gilia,3,10/31/16,8,1,4,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
8,Serpentine,Gilia,3,11/7/16,9,1,6,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
8,Serpentine,Gilia,3,11/14/16,10,1,8,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
8,Serpentine,Gilia,3,11/21/16,11,1,81,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
8,Serpentine,Gilia,3,11/21/16,12,1,9,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
8,Serpentine,Gilia,3,11/28/16,13,1,9,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
8,Serpentine,Gilia,3,12/5/16,14,1,11,0,11,17,0,10.5,27.5,0.24,0.61764706,0.03,0.21,87.5,.,.,.,.,.,.,.,.,.,0.03
8,Serpentine,Gilia,3,12/12/16,15,1,12,0,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
9,Serpentine,Gilia,3,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
9,Serpentine,Gilia,3,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
9,Serpentine,Gilia,3,9/25/16,3,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
9,Serpentine,Gilia,3,10/2/16,4,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
9,Serpentine,Gilia,3,10/9/16,5,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
9,Serpentine,Gilia,3,10/17/16,6,1,6,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
9,Serpentine,Gilia,3,10/24/16,7,1,8,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
9,Serpentine,Gilia,3,10/31/16,8,1,11,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
9,Serpentine,Gilia,3,11/7/16,9,1,12,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
9,Serpentine,Gilia,3,11/14/16,10,1,19,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
9,Serpentine,Gilia,3,11/21/16,11,1,4,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
9,Serpentine,Gilia,3,11/21/16,12,1,20,.,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
9,Serpentine,Gilia,3,11/28/16,13,1,20,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
9,Serpentine,Gilia,3,12/5/16,14,1,15,0,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
9,Serpentine,Gilia,3,12/12/16,15,1,15,0,11,16.5,0.24,10.5,27,2.12,0.63636364,0.24,1.88,88.6792453,.,.,.,.,.,.,.,.,.,0.48
10,Serpentine,Gilia,4,9/9/16,1,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
10,Serpentine,Gilia,4,9/18/16,2,0,.,.,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
10,Serpentine,Gilia,4,9/25/16,3,0,.,.,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
10,Serpentine,Gilia,4,10/2/16,4,0,.,.,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
10,Serpentine,Gilia,4,10/9/16,5,0,.,.,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
10,Serpentine,Gilia,4,10/17/16,6,0,.,.,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
10,Serpentine,Gilia,4,10/24/16,7,1,2,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
10,Serpentine,Gilia,4,10/31/16,8,1,4,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
10,Serpentine,Gilia,4,11/7/16,9,1,4,0,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
